Type,SSC_NAME,Subsegment,TEC_NAME,Pollutant,Load,Slope,R2,a,b,c,d,e,f,g,Vmin,Vmax,Function_ID,Speed,Function,Calc_func,100
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,FC,0,-6%,0.9803151036,14.1802279822,-24.1327499952,-2.8041793349,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),4.09115,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,CO,50,-6%,0.9900040826,-0.0691348739,2.3313419033,6.9285049224,2.6765215772,-0.0177448088,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.00138,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,NOx,50,-6%,0.9799740027,-0.1295832779,3.4671976426,6.2853460839,2.3788681566,-0.0125718318,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.00238,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,HC,50,-6%,0.990406088,2.8705396917,-11.9386908667,-1.9845795733,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),0.00222,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,PM,50,-6%,0.9901559423,39.0874695294,11.923968397,0.1115582539,0,0,0,0,12,86,5,86,(1/(((c*(x^2))+(b*x))+a)),0.00053,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,FC,50,-6%,0.9671514512,14.7914123455,-28.1485353193,-2.9464071713,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),3.81821,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,CO,100,-6%,0.9883465354,11.4649404364,-32.5087941955,-3.4178476887,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),0.01597,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,NOx,100,-6%,0.9720913542,-0.1239949178,3.0992078047,6.7041019834,2.457111635,-0.0128076628,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.00467,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,HC,100,-6%,0.9890177709,2.6879058004,-11.5845963999,-1.9423266762,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),0.00225,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,PM,100,-6%,0.9867904192,52.53801435,10.8543665791,0.1230858794,0,0,0,0,12,86,5,86,(1/(((c*(x^2))+(b*x))+a)),0.00053,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,FC,100,-6%,0.953686302,14.9861502112,-30.2482458931,-2.9698394012,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),4.07850,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,CO,0,-4%,0.9928949063,-0.1259453997,16.9719183196,0.963368197,1.1877613911,0.0055406826,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.01206,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,NOx,0,-4%,0.9847555685,-0.3447169643,10.3925859873,2.4002792079,1.3000124252,-0.0011929827,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.02932,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,HC,0,-4%,0.9937965002,0.7153356433,0.9835796834,-0.9269671889,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.00277,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,PM,0,-4%,0.9907254797,0.0520658187,0.9899839335,-0.8205876877,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.00057,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,FC,0,-4%,0.9777257796,1379.2932075987,0.966390776,-0.5296387367,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),6.88985,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,CO,50,-4%,0.9908102466,9.7538331714,0.9590716682,-0.5159929129,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.02693,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,NOx,50,-4%,0.9763070891,-0.3573451506,5.7836832875,4.0816589534,1.5891069402,-0.0039502273,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.02181,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,HC,50,-4%,0.9916793336,2.045620851,0.1096789934,0.4161099359,0,0,0,0,12,86,2,86,((a+(b*x))^((-1)/c)),0.00284,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,PM,50,-4%,0.9851263807,0.0390283033,0.985482237,-0.6738709392,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.00055,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,FC,50,-4%,0.9630227944,722.6286475812,0.9577209236,-0.2233149401,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),6.50826,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,CO,100,-4%,0.9879066022,-0.1522322014,3.5477449598,4.3511692034,1.7850301711,-0.0061207257,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.00461,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,NOx,100,-4%,0.9703137662,-0.1310712093,10.0248377233,1.5209838735,0.8426794731,0.021970281,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.02885,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,HC,100,-4%,0.9882699426,3.1878879732,-14.4925297204,-1.979144664,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),0.00304,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,PM,100,-4%,0.9803048756,7.4539540336,0.3102170573,0.4762549764,0,0,0,0,12,86,2,86,((a+(b*x))^((-1)/c)),0.00060,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,FC,100,-4%,0.9477041899,-0.0013961181,0.2646958529,-17.5892410097,431.9951066995,0,0,0,12,81,14,81,(((a*(x^3))+(b*(x^2))+(c*x))+d),1.98168,81
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,CO,0,-2%,0.9962701481,38.3383570071,0.9992275167,-1.1402640414,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.22332,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,NOx,0,-2%,0.9941020313,-0.1212930875,36.8956868664,0.4474198853,1.0509019478,-0.0005448374,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.43094,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,HC,0,-2%,0.9959749302,1.9491381482,0.6179208899,1.2148344149,0,0,0,0,12,86,6,86,(1/(a+(b*(x^c)))),0.00713,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,PM,0,-2%,0.9880905401,34.531660751,8.4729811694,0.0463845,0,0,0,0,12,86,5,86,(1/(((c*(x^2))+(b*x))+a)),0.00090,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,FC,0,-2%,0.9795821105,9.717835704,-7.0856940482,-1.3350076079,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),39.99908,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,CO,50,-2%,0.993486346,-0.2686940518,23.1588312358,0.2388659372,0.9703269767,-0.0002472319,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.12321,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,NOx,50,-2%,0.990937187,-0.1958603838,56.8517715656,-0.0017701981,1.0447043656,-0.0003175226,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.35448,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,HC,50,-2%,0.9923063765,0.5436590434,0.9869650065,-0.7870817207,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.00528,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,PM,50,-2%,0.9786047887,-4.13963613458709E-008,7.46139384598219E-006,-0.0004726806,0.0121461287,0,0,0,12,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.00035,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,FC,50,-2%,0.9616004455,-0.0018881387,0.3449932727,-22.517011224,591.9964917329,0,0,0,12,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),6.14180,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,CO,100,-2%,0.9903575833,-0.363032922,19.6322043558,0.2861425937,0.8948185717,0.0002459842,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.10109,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,NOx,100,-2%,0.9834516769,-0.1128325907,0.0356821353,0.9623238764,0,0,0,0,12,86,6,86,(1/(a+(b*(x^c)))),0.40294,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,HC,100,-2%,0.9858417478,0.386822214,0.9823845476,-0.6269479337,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.00514,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,PM,100,-2%,0.977918215,-3.98816120527579E-008,7.3085800795563E-006,-0.0004787829,0.0128483319,0,0,0,12,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.00036,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,FC,100,-2%,0.9454327376,-0.0018093664,0.3342603775,-22.8311017596,646.3702048233,0,0,0,12,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),4.22685,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,CO,0,2%,0.9981277371,27.6358946522,1.009604702,-0.9338344238,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.98172,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,NOx,0,2%,0.9977725557,0.2960974506,30.8141579457,0.0381665234,0.4704217119,0.0945687001,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.29725,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,HC,0,2%,0.9988852603,0.8154487933,1.0078536711,-0.9373507505,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.02456,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,PM,0,2%,0.9821607096,0.054158448,1.0117851124,-0.7460780929,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.00535,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,FC,0,2%,0.987072216,2490.4871299346,1.0095116684,-0.6337971801,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),334.02590,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,CO,50,2%,0.9962631735,558.1783680425,-2.8183742185,8.6188562629,-0.4547086387,0,0,0,12,86,1,86,((a*(x^b))+(c*(x^d))),1.13912,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,NOx,50,2%,0.9912011595,0.5052834712,1.5819928673,46.3367895067,19.0201767084,-0.3675883174,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.50709,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,HC,50,2%,0.9935521824,3.7357171899,0.6341627997,-0.0045887822,0,0,0,0,12,86,5,86,(1/(((c*(x^2))+(b*x))+a)),0.04109,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,PM,50,2%,0.9824220873,-3.5219933818,0.5316165556,-0.3638620692,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),0.00588,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,FC,50,2%,0.9683597228,2091.5059557571,1.0055321094,-0.4201780615,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),517.22133,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,CO,100,2%,0.9897058483,2.3819515745,0.9183444749,-0.4820271953,0,0,0,0,12,82,13,82,rxp((a+(b/x))+(c*ln(x))),1.30865,82
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,NOx,100,2%,0.9344633348,-1.6419563743,13.8628571656,0.2514832532,0,0,0,0,12,82,13,82,rxp((a+(b/x))+(c*ln(x))),0.69442,82
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,HC,100,2%,0.9843135794,0.006003634,0.3749261137,0.6503840563,-0.787072001,0,0,0,12,82,1,82,((a*(x^b))+(c*(x^d))),0.05160,82
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,PM,100,2%,0.9791719053,0.0361009728,0.9957994961,-0.3454246562,0,0,0,0,12,82,0,82,((a*(b^x))*(x^c)),0.00558,82
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,FC,100,2%,0.9571722184,2077.2121843589,1.0027906688,-0.3065834824,0,0,0,0,12,82,0,82,((a*(b^x))*(x^c)),676.05253,82
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,CO,0,4%,0.9932991113,262.3510941992,-2.2745523038,6.2737864087,-0.3762175845,0,0,0,12,86,1,86,((a*(x^b))+(c*(x^d))),1.18463,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,NOx,0,4%,0.9942735778,0.457291926,8.7319209784,2.2931330452,0.4839744021,0.1897185843,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.45729,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,HC,0,4%,0.9967409044,0.89169728,1.0136322021,-0.9694496841,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.03807,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,PM,0,4%,0.9670043914,-4.8907009792275E-008,7.76155835405718E-006,-0.0004172232,0.0151849959,0,0,0,12,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.00560,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,FC,0,4%,0.9851094147,2100.5079415399,1.0084252942,-0.4775477903,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),515.07407,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,CO,50,4%,0.9891691335,2.3673202381,1.0956497619,-0.4555840521,0,0,0,0,12,76,13,76,rxp((a+(b/x))+(c*ln(x))),1.50490,76
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,NOx,50,4%,0.9220048418,6.9620531807,1.0223278513,-0.838017878,0,0,0,0,12,76,0,76,((a*(b^x))*(x^c)),0.98955,76
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,HC,50,4%,0.9887508692,0.6345159097,1.0140724984,-0.7697691073,0,0,0,0,12,76,0,76,((a*(b^x))*(x^c)),0.06545,76
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,PM,50,4%,0.9750529468,0.0241569637,0.989047954,-0.1337521682,0,0,0,0,12,76,0,76,((a*(b^x))*(x^c)),0.00586,76
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,FC,50,4%,0.9761794176,1860.6628686664,1.0034551306,-0.2531178595,0,0,0,0,12,76,0,76,((a*(b^x))*(x^c)),808.06254,76
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,CO,100,4%,0.9973911758,-0.000043585,0.0053879956,-0.2373229008,6.3116551316,0,0,0,12,57,14,57,(((a*(x^3))+(b*(x^2))+(c*x))+d),2.21821,57
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,NOx,100,4%,0.9188107671,-6.45922888785191E-006,0.0011646975,-0.0511135266,1.8053986283,0,0,0,12,57,14,57,(((a*(x^3))+(b*(x^2))+(c*x))+d),1.47983,57
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,HC,100,4%,0.9926761686,1.0213543418,-1.1447207371,0.0815229954,-0.0426143854,0,0,0,12,57,1,57,((a*(x^b))+(c*(x^d))),0.07860,57
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,PM,100,4%,0.9828523784,0.0447271636,0.9941274379,-0.3528997098,0,0,0,0,12,57,0,57,((a*(b^x))*(x^c)),0.00768,57
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,FC,100,4%,0.9724444356,-0.0048163674,0.6076376803,-28.3891307771,1624.1175401207,0,0,0,12,57,14,57,(((a*(x^3))+(b*(x^2))+(c*x))+d),"1,088.19438",57
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,CO,0,6%,0.9945852921,8.5414720426,-0.4134984682,266.6673994091,-2.4631784507,0,0,0,12,86,1,86,((a*(x^b))+(c*(x^d))),1.35859,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,NOx,0,6%,0.9917064236,0.6236794914,2.2749252983,20.5708545612,9.2430599438,-0.1973369692,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.68245,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,HC,0,6%,0.9951341727,0.6896330444,1.0135217373,-0.84037997,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.05183,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,PM,0,6%,0.9816099127,-0.000000029,4.37877562619275E-006,-0.0002922129,0.0161614091,0,0,0,12,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.00497,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,FC,0,6%,0.9855830774,4048.8685173778,-0.900654442,276.9463028954,0.1740732613,0,0,0,12,86,1,86,((a*(x^b))+(c*(x^d))),674.65327,86
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,CO,50,6%,0.9922086738,-4.71837971421688E-005,0.0058508491,-0.2562962332,6.5388262421,0,0,0,12,58,14,58,(((a*(x^3))+(b*(x^2))+(c*x))+d),2.14978,58
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,NOx,50,6%,0.9715066625,-5.00458358326036E-006,0.001079293,-0.048877849,1.7252025762,0,0,0,12,58,14,58,(((a*(x^3))+(b*(x^2))+(c*x))+d),1.54457,58
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,HC,50,6%,0.9933635544,0.4768809632,1.0099671549,-0.5810920438,0,0,0,0,12,58,0,58,((a*(b^x))*(x^c)),0.08008,58
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,PM,50,6%,0.9787399179,0.0376951407,0.9888023255,-0.2434692479,0,0,0,0,12,58,0,58,((a*(b^x))*(x^c)),0.00730,58
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,FC,50,6%,0.9861284495,-0.0049355274,0.6296346093,-28.1578283428,1565.391400315,0,0,0,12,58,14,58,(((a*(x^3))+(b*(x^2))+(c*x))+d),"1,087.34756",58
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,CO,100,6%,0.9872339039,-6.56287024872399E-005,0.0058826056,-0.2255493054,6.8252087207,0,0,0,12,42,14,42,(((a*(x^3))+(b*(x^2))+(c*x))+d),2.86675,42
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,NOx,100,6%,0.9723901478,-5.54336452393402E-005,0.0056531965,-0.1570929747,2.9291602894,0,0,0,12,42,14,42,(((a*(x^3))+(b*(x^2))+(c*x))+d),2.19653,42
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,HC,100,6%,0.9912769918,-13516161.6634799,1348159.94356049,8.0700871129,0,0,0,0,12,42,2,42,((a+(b*x))^((-1)/c)),0.11323,42
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,PM,100,6%,0.9863018639,-2.16068514488274E-007,2.55291980221643E-005,-0.0011947768,0.0308656091,0,0,0,12,42,14,42,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.00971,42
HDV,Articulated 34 - 40 t,TT/AT >34-40t Euro-VI,HD Euro VI,FC,100,6%,0.9802933208,-0.0143324538,1.2918483358,-43.5406745178,2127.498441284,0,0,0,12,42,14,42,(((a*(x^3))+(b*(x^2))+(c*x))+d),"1,515.74774",42
HDV,Articulated 40 - 50 t,TT/AT >40-50t 80ties,Conventional,CO,0,0%,0.9917795777,1.6365139376,72.1562849309,-0.0048059634,0.8570840182,0.0318373896,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),1.73848,86
HDV,Articulated 40 - 50 t,TT/AT >40-50t 80ties,Conventional,NOx,0,0%,0.9806545669,116.8963520003,1.0066194193,-0.7155412223,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),8.51145,86
HDV,Articulated 40 - 50 t,TT/AT >40-50t 80ties,Conventional,HC,0,0%,0.9966412972,61.4362552651,-1.8174455745,13.778692904,-0.7678329302,0,0,0,12,86,1,86,((a*(x^b))+(c*(x^d))),0.46938,86
HDV,Articulated 40 - 50 t,TT/AT >40-50t 80ties,Conventional,PM,0,0%,0.9971004979,0.036869072,0.0680193107,-0.0003670905,0,0,0,0,12,86,5,86,(1/(((c*(x^2))+(b*x))+a)),0.31531,86
HDV,Articulated 40 - 50 t,TT/AT >40-50t 80ties,Conventional,FC,0,0%,0.9931513542,5178.2867695199,1.0082347869,-0.8709133567,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),216.62563,86
HDV,Articulated 40 - 50 t,TT/AT >40-50t 80ties,Conventional,CO,50,0%,0.9603674076,2.2509832652,16.3879222597,0.3506306571,0.1309663328,0.0750871586,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),2.27133,86
HDV,Articulated 40 - 50 t,TT/AT >40-50t 80ties,Conventional,NOx,50,0%,0.9524851907,4.6472195046,-0.8234525258,-0.4984977875,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),11.21399,86
HDV,Articulated 40 - 50 t,TT/AT >40-50t 80ties,Conventional,HC,50,0%,0.9968395782,-0.144065213,0.0368215746,1.2894278087,0,0,0,0,12,86,2,86,((a+(b*x))^((-1)/c)),0.42408,86
HDV,Articulated 40 - 50 t,TT/AT >40-50t 80ties,Conventional,PM,50,0%,0.9849243103,-5.59745146657739E-006,0.0010823437,-0.0704873332,2.0033757823,0,0,0,12,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.38619,86
HDV,Articulated 40 - 50 t,TT/AT >40-50t 80ties,Conventional,FC,50,0%,0.9790979316,3717.803749181,1.0024942545,-0.6328128713,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),274.88667,86
HDV,Articulated 40 - 50 t,TT/AT >40-50t 80ties,Conventional,CO,100,0%,0.9511397814,2.6339661754,7.2310672157,1.5228847856,-0.2934013317,0.1206213192,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),2.63779,86
HDV,Articulated 40 - 50 t,TT/AT >40-50t 80ties,Conventional,NOx,100,0%,0.938295741,5.531800655,-4.4990640206,-0.6392153453,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),13.90431,86
HDV,Articulated 40 - 50 t,TT/AT >40-50t 80ties,Conventional,HC,100,0%,0.9969697915,-0.1711712874,0.0390996652,1.3673321379,0,0,0,0,12,86,2,86,((a+(b*x))^((-1)/c)),0.42797,86
HDV,Articulated 40 - 50 t,TT/AT >40-50t 80ties,Conventional,PM,100,0%,0.9793916926,-5.04743225812726E-006,0.0010068202,-0.0691189265,2.1646604867,0,0,0,12,86,14,86,(((a*(x^3))+(b*(x^2))+(c*x))+d),0.45643,86
HDV,Articulated 40 - 50 t,TT/AT >40-50t 80ties,Conventional,FC,100,0%,0.9643502484,8.5411270249,-2.1245585596,-0.6104780535,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),329.35678,86
HDV,Articulated 40 - 50 t,TT/AT >40-50t 80ties,Conventional,CO,0,-6%,0.9923979288,45.1702667795,0.9795718771,-0.8259567444,0,0,0,0,12,86,0,86,((a*(b^x))*(x^c)),0.19327,86
HDV,Articulated 40 - 50 t,TT/AT >40-50t 80ties,Conventional,NOx,0,-6%,0.9877099717,9.1064424184,-16.4321741446,-2.2114100331,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),0.39258,86
HDV,Articulated 40 - 50 t,TT/AT >40-50t 80ties,Conventional,HC,0,-6%,0.9963226411,0.0120816918,22.426428134,0.3917988968,1.0725136976,0.0100320412,0,0,12,86,10,86,(a+(b/(1+rxp((((-1)*c)+(d*ln(x)))+(e*x))))),0.12935,86
HDV,Articulated 40 - 50 t,TT/AT >40-50t 80ties,Conventional,PM,0,-6%,0.9965394899,0.034837275,-21.8016585327,1.4661112476,0.3106335274,0,0,0,12,86,8,86,(a-(b*rxp(((-1)*c)*(x^d)))),0.09768,86
HDV,Articulated 40 - 50 t,TT/AT >40-50t 80ties,Conventional,FC,0,-6%,0.9883837678,13.409353315,-19.041785667,-2.4462257948,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),9.89073,86
HDV,Articulated 40 - 50 t,TT/AT >40-50t 80ties,Conventional,CO,50,-6%,0.9891524956,8.0164470618,-16.0489367966,-2.0916981084,0,0,0,0,12,86,13,86,rxp((a+(b/x))+(c*ln(x))),0.22598,86
